squirrel_id,grid_year,grid,yearn,experiment,mid,locx,locy,litter,nest,n_pups,date,julian_date,year,t_return,return_lat,t_move,m_return,observer,nest_type,cones_counts,mustelid_tracks,LRS,ARS,mom_age,predator,locX,month,locY,local.density,scaled_lat,males,dist,age_sq,litter_id,average_growth,scaled_julian_date,scaled_pups,scaled_density,latency_transformed
13268,AG_2017,AG,2017,food,F.15.,F.5,15.5,1,2,2,5/25/17,145,nonmast,NA,420,NA,n,nKP/ARM,grass,1.563492063,19,0,0,5,low predator,11.5,5,15.5,3.578631857,0.735397158,2.260188541,4.9,25,7714,NA,0.979056668,-1.212752326,1.418854708,0.687933323
13268,AG_2017,AG,2017,food,F.15.,F.5,15.5,1,1,3,5/11/17,131,nonmast,NA,420,NA,n,HLS/MCS,wb,1.563492063,19,0,0,5,low predator,11.5,5,15.5,3.578631857,0.735397158,2.260188541,4.9,25,7714,NA,0.214778813,0.160363944,1.418854708,0.687933323
19809,KL_2017,KL,2017,control,F.20.,F.5,20.5,1,2,2,5/29/17,149,nonmast,117,117,157,y,MCS/HLS/SSJ,grass,1.142857143,19,6,0,4,low predator,11.5,5,20.5,1.506792361,-1.486213299,0.75339618,5.203844733,16,8041,NA,0.279181626,-1.083258059,-0.060666108,-1.362116473
19809,KL_2017,KL,2017,control,F.20.,F.5,20.5,1,1,2,5/4/17,124,nonmast,145,145,198,y,ARM/nKP/AJM,wb,1.142857143,19,6,0,4,low predator,11.5,5,20.5,1.506792361,-1.280915963,0.75339618,5.203844733,16,8041,NA,-1.434358295,-1.083258059,-0.060666108,-1.102622285
20229,AG_2017,AG,2017,food,F.0,F.5,0,1,1,1,4/29/17,119,nonmast,NA,420,NA,n,nMI/LEP,grass,1.563492063,19,0,0,3,low predator,11.5,4,0,0,0.735397158,0,5.203844733,9,7769,NA,-0.440316491,-2.585868595,-1.028646157,0.687933323
20281,JO_2017,JO,2017,lac control,F.18.,F.5,18.5,1,2,3,6/8/17,159,nonmast,NA,420,NA,n,MJT/JGR/MJD,grass,0.294117647,19,0,0,3,low predator,11.5,6,18.5,0,0.735397158,0,5.1,9,7774,NA,0.97544297,0.866815069,-1.00665852,0.687933323
20281,JO_2017,JO,2017,lac control,F.18.,F.5,18.5,1,1,3,5/14/17,134,nonmast,NA,420,NA,n,MMS/MCS,grass,0.294117647,19,0,0,3,low predator,11.5,5,18.5,3.013584721,0.735397158,1.506792361,5.1,9,7774,NA,-0.551978527,0.866815069,1.046482373,0.687933323
11737,AG_2017,AG,2017,food,F.8.,F.5,8.5,1,2,3,5/6/17,126,nonmast,95,95,118,y,nMI/MCS,bucket,1.563492063,32,14,1,6,low predator,11.5,5,8.5,3.390282811,-1.647518349,0.75339618,5,36,7687,NA,-0.058177563,0.160363944,1.290038872,-1.588757898
11737,AG_2016,AG,2016,food,F.8.,F.5,8.5,1,1,4,4/2/16,93,nonmast,NA,NA,NA,y,CFH,bucket,0,32,14,1,6,low predator,11.5,4,8.5,0,NA,0,4.916299421,36,7027,NA,-0.696916972,1.433014121,-0.478296817,NA
20281,JO_2016,JO,2016,preg GC,F.18.,F.5,18.5,1,2,3,5/5/16,126,nonmast,NA,420,NA,n,AEW,NA,0,32,0,0,2,low predator,11.5,5,18.5,4.143678992,0.735397158,2.071839496,5.1,4,6561,NA,1.041873119,0.326427374,2.075037594,0.687933323
24360,JO_2020,JO,2020,rattle,K.10.,L.0,10,1,1,3,4/15/20,106,nonmast,300,300,360,y,AMS,grass ball,374.2142857,13,NA,NA,1,low predator,12,4,10,0,-0.144448568,0,1.077032961,1,9765,NA,-0.491558374,-0.601425472,-0.444023257,0.015674556
20148,JO_2017,JO,2017,preg GC,L20,L.0,20,1,2,3,6/5/17,156,nonmast,128,128,NA,y,MJD/MMS/SWK,grass,0.294117647,19,NA,0,3,low predator,12,6,20,0,-1.405560774,0,0,9,8134,NA,0.79215239,0.866815069,-1.00665852,-1.2568193
20148,JO_2017,JO,2017,preg GC,L20,L.0,20,1,1,3,5/14/17,134,nonmast,57,57,NA,y,HLS/ZCF,wb,0.294117647,19,NA,0,3,low predator,12,5,20,2.448537586,-1.926136162,1.318443316,0,9,8134,NA,-0.551978527,0.866815069,0.661518456,-2.054166799
20385,AG_2017,AG,2017,food,L8,L.0,8,1,2,3,6/11/17,162,nonmast,NA,420,NA,n,JGR,grass,1.563492063,19,0,0,3,low predator,12,6,8,0,0.735397158,0,0,9,7778,NA,1.907108348,0.160363944,-1.028646157,0.687933323
20385,AG_2017,AG,2017,food,L8,L.0,8,1,1,3,5/17/17,137,nonmast,145,145,195,y,JGR,grass,1.563492063,19,0,0,3,low predator,12,5,8,3.390282811,-1.280915963,0.941745225,0,9,7778,NA,0.542326465,0.160363944,1.290038872,-1.102622285
20734,KL_2017,KL,2017,control,L13.,L.0,13.5,1,2,3,6/15/17,166,nonmast,415,415,NA,y,MMS/JGR,grass,1.142857143,19,0,0,3,low predator,12,6,13.5,0,0.698736919,0,0.2,9,7798,NA,1.444388773,0.304666329,-1.081101161,0.662013844
20734,KL_2017,KL,2017,control,L13.,L.0,13.5,1,1,3,5/23/17,143,nonmast,NA,420,NA,n,MMS/MJD,wb,1.142857143,19,0,0,3,low predator,12,5,13.5,3.578631857,0.735397158,1.506792361,0.2,9,7798,NA,-0.132067955,0.304666329,1.342432089,0.687933323
21895,JO_2018,JO,2018,rattle,L20,L.0,20,1,2,3,5/21/18,141,nonmast,294,294,319,y,MKD,wbr,15.68235294,19,NA,0,3,low predator,12,5,20,2.260188541,-0.188440854,1.506792361,18,9,8802,NA,-0.149669542,0.333668799,1.10693384,-0.021202914
21895,JO_2017,JO,2017,lac control,L2,L.0,2,1,1,3,5/7/17,127,nonmast,388,388,NA,y,SWK,grass,0.294117647,19,NA,0,3,low predator,12,5,2,2.260188541,0.500771631,1.13009427,0,9,7840,NA,-0.979656547,0.866815069,0.53319715,0.519267516
21969,BT_2017,BT,2017,control,L3,L.0,3,1,2,2,6/14/17,165,nonmast,NA,420,NA,n,MJD,wb,NA,19,1,1,3,low predator,12,6,3,0,0.735397158,0,NA,9,7846,NA,1.002229278,-0.844246461,-0.756036516,0.687933323
21969,BT_2017,BT,2017,control,L3,L.0,3,1,1,2,5/18/17,138,nonmast,NA,420,NA,n,ZCF/nMI,wb,NA,19,1,1,3,low predator,12,5,3,3.578631857,0.735397158,0,NA,9,7846,NA,-0.798032876,-0.844246461,2.134971043,0.687933323
20148,JO_2018,JO,2018,rattle,L20,L.0,20,1,2,2,6/24/18,175,nonmast,NA,420,NA,n,AHR,wbr,15.68235294,26,NA,NA,4,low predator,12,6,20,0,0.735397158,0,0,16,8725,NA,1.627359303,-0.889783465,-0.85434491,0.687933323
20820,JO_2018,JO,2018,rattle,L13.,L.0,13.5,1,2,3,6/5/18,156,nonmast,NA,420,NA,n,SWK,grass,15.68235294,26,NA,NA,4,low predator,12,6,13.5,0,0.735397158,0,0,16,8764,NA,0.634313772,0.333668799,-0.85434491,0.687933323
20820,JO_2018,JO,2018,rattle,L13.,L.0,13.5,1,1,3,5/15/18,135,nonmast,90,90,120,y,SWK,wbr,15.68235294,26,NA,NA,4,low predator,12,5,13.5,3.578631857,-1.684178587,2.448537586,0,16,8764,NA,-0.463262867,0.333668799,2.251013111,-1.643828695
21895,JO_2017,JO,2017,lac control,L2,L.0,2,1,2,3,6/3/17,154,nonmast,NA,420,NA,n,HLS/MJD,wb,0.294117647,26,NA,NA,4,low predator,12,6,2,0,0.735397158,0,0,16,7840,NA,0.669958671,0.866815069,-1.00665852,0.687933323
25082,KL_2021,KL,2021,control,L11,L.0,10.6,1,2,3,6/5/21,156,nonmast,NA,420,NA,n,SEL,wbr,12.98809524,36,NA,NA,2,low predator,12,6,10.6,0,0.735397158,0,0.4,4,9854,NA,0.019704141,0.251699874,-0.602887219,0.687933323
24824,JO_2020,JO,2020,rattle,L16.,L.0,16.3,1,1,4,4/12/20,103,nonmast,NA,420,NA,n,AMS/AnD,grass,374.2142857,305,NA,NA,3,high predator,12,4,16.3,0,0.735397158,0,0.447213595,9,9749,NA,-0.694961839,0.773261321,-0.444023257,0.687933323
10374,KL_2009,KL,2009,control,L8,L.0,8,1,2,3,6/9/09,160,nonmast,398,398,406,y,NA,NA,12.08333333,314,9,1,2,high predator,12,6,8,0.188349045,0.574092108,0.188349045,1.13137085,4,4471,NA,-0.211853541,-0.485419596,-0.351988219,0.572698733
10686,KL_2009,KL,2009,control,L10,L.0,10,1,2,3,6/2/09,153,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,34,1,2,high predator,12,6,10,0.188349045,0.735397158,0.188349045,0.223606798,4,4479,1.823529412,-0.589338032,-0.485419596,-0.351988219,0.687933323
10686,KL_2009,KL,2009,control,L10,L.0,10,1,1,3,5/16/09,136,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,34,1,2,high predator,12,5,10,1.695141406,0.735397158,0.941745225,0.223606798,4,4479,1.823529412,-1.506086082,-0.485419596,2.164353088,0.687933323
10686,KL_2008,KL,2008,control,L10,L.0,10,1,2,3,5/10/08,131,nonmast,NA,420,NA,n,rwt,NA,38.53571429,329,34,3,1,high predator,12,5,10,2.636886631,0.735397158,1.506792361,0.223606798,1,4205,1.437333333,0.101866969,-0.052015649,1.920309426,0.687933323
10686,KL_2008,KL,2008,control,L10,L.0,10,1,1,3,4/15/08,106,nonmast,NA,420,NA,n,rwt,NA,38.53571429,329,34,3,1,high predator,12,4,10,0,0.735397158,0,0.223606798,1,4205,1.437333333,-1.106724184,-0.052015649,-0.86769537,0.687933323
23787,JO_2020,JO,2020,rattle,H.12.,H.4,12.5,1,1,3,4/27/20,118,nonmast,480,420,480,n,AMS,bucket,374.2142857,13,NA,NA,3,low predator,12.4,4,12.5,0,0.735397158,0,4.328972164,9,9774,NA,0.322055487,-0.601425472,-0.444023257,0.687933323
12357,JO_2017,JO,2017,preg control,G.14,G.5,14,1,2,2,6/6/17,157,nonmast,NA,420,NA,n,JGR/MJD/MJT,wb,0.294117647,19,3,0,7,low predator,12.5,6,14,0,0.735397158,0,5.1,49,7698,NA,0.85324925,-0.61186946,-1.00665852,0.687933323
12357,JO_2017,JO,2017,preg control,G.14,G.5,14,1,1,2,5/25/17,145,nonmast,NA,420,NA,n,MMS/MCS,grass,0.294117647,19,3,0,7,low predator,12.5,5,14,3.955329947,0.735397158,2.448537586,5.1,49,7698,NA,0.120086932,-0.61186946,1.688088903,0.687933323
19926,AG_2017,AG,2017,food,G.6.,G.5,6.5,1,2,3,5/31/17,151,nonmast,284,284,315,y,ARM/HLS,wb,1.563492063,19,3,3,3,low predator,12.5,5,6.5,3.390282811,-0.261761331,0.941745225,5.003998401,9,7748,NA,1.30660432,0.160363944,1.290038872,-0.083511785
19926,AG_2017,AG,2017,food,G.6.,G.5,6.5,1,1,3,5/10/17,130,nonmast,NA,420,NA,n,HLS/JGR,wb,1.563492063,19,3,3,3,low predator,12.5,5,6.5,3.390282811,0.735397158,0.941745225,5.003998401,9,7748,NA,0.160187538,0.160363944,1.290038872,0.687933323
21153,AG_2017,AG,2017,food,G.8.,G.5,8.5,2,2,1,6/23/17,174,nonmast,NA,420,NA,n,MJD/HLS/JBF,wb,1.563492063,19,0,0,3,low predator,12.5,6,8.5,0,0.735397158,0,4.709564736,9,8145,NA,2.562203652,-2.585868595,-1.028646157,0.687933323
21153,AG_2017,AG,2017,food,G.8.,G.5,8.5,2,1,1,5/30/17,150,nonmast,380,380,NA,y,HLS,bucket,1.563492063,19,0,0,3,low predator,12.5,5,8.5,3.013584721,0.442115249,0.75339618,4.709564736,9,8145,NA,1.252013044,-2.585868595,1.032407203,0.476024814
21153,AG_2017,AG,2017,food,G.8.,G.5,8.5,1,1,3,4/11/17,101,nonmast,NA,420,NA,n,nMI/ZCF/SWK,wb,1.563492063,19,0,0,3,low predator,12.5,4,8.5,0,0.735397158,0,4.709564736,9,7821,NA,-1.422959447,0.160363944,-1.028646157,0.687933323
23201,JO_2019,JO,2019,rattle,G.9,G.5,9,2,1,4,8/19/19,231,mast,60,60,60,y,MCK,wbr,0.452380952,22,NA,NA,2,low predator,12.5,8,9,0.188349045,-1.904140018,0,5,4,9382,NA,1.131937776,0,3.610330007,-2.012617703
20751,JO_2018,JO,2018,rattle,G.10,G.5,10,1,2,2,6/5/18,156,nonmast,NA,420,NA,n,MKD,wbr,15.68235294,26,NA,NA,4,low predator,12.5,6,10,0,0.735397158,0,4.9,16,8759,NA,0.634313772,-0.889783465,-0.85434491,0.687933323
19925,AG_2016,AG,2016,food,G.8.,G.5,8.5,1,2,3,4/22/16,113,nonmast,263,263,295,y,SBS,wb,0,32,0,0,2,low predator,12.5,4,8.5,0,-0.415734333,0,4.909175083,4,7024,NA,0.390273504,0.218067366,-0.478296817,-0.218036861
19925,AG_2016,AG,2016,food,G.8.,G.5,8.5,1,1,3,3/29/16,89,nonmast,300,300,300,y,SMK,bucket,0,32,0,0,2,low predator,12.5,3,8.5,0,-0.144448568,0,4.909175083,4,7024,NA,-0.914355067,0.218067366,-0.478296817,0.015674556
10342,KL_2009,KL,2009,control,G.1.,G.5,1.5,1,2,4,7/11/09,192,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,18,1,2,high predator,12.5,7,1.5,0.37669809,0.735397158,0.188349045,5.2,4,4470,NA,1.513789847,0.970839191,-0.037445555,0.687933323
10342,KL_2008,KL,2008,control,G.1.,G.5,1.5,1,1,2,5/13/08,134,nonmast,59,59,NA,y,rwt,NA,38.53571429,314,18,1,2,high predator,12.5,5,1.5,1.506792361,-1.911472066,0.75339618,5.2,4,4198,2.3625,0.246897907,-1.508453811,0.725450228,-2.026349517
10377,KL_2009,KL,2009,control,G.10.,G.5,10.5,1,2,3,6/25/09,176,nonmast,241,241,248,y,NA,NA,12.08333333,314,6,2,2,high predator,12.5,6,10.5,0.188349045,-0.577039383,0.188349045,7.610519036,4,4473,1.652173913,0.650968153,-0.485419596,-0.351988219,-0.364864724
10377,KL_2009,KL,2009,control,G.10.,G.5,10.5,1,1,3,6/2/09,153,nonmast,407,407,433,y,NA,NA,12.08333333,314,6,2,2,high predator,12.5,6,10.5,0.188349045,0.640080538,0.188349045,7.610519036,4,4473,1.652173913,-0.589338032,-0.485419596,-0.351988219,0.620215722
10754,KL_2009,KL,2009,control,G.18,G.5,18,1,2,3,7/11/09,192,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,1,1,1,high predator,12.5,7,18,0.188349045,0.735397158,0.188349045,5.0009999,1,4482,NA,1.513789847,-0.485419596,-0.351988219,0.687933323
10754,KL_2009,KL,2009,control,G.18,G.5,18,1,1,3,6/18/09,169,nonmast,300,300,NA,y,NA,NA,12.08333333,314,1,1,1,high predator,12.5,6,18,0.37669809,-0.144448568,0.37669809,5.0009999,1,4482,NA,0.273483662,-0.485419596,-0.037445555,0.015674556
10342,KL_2009,KL,2009,control,G.1.,G.5,1.5,1,1,4,6/15/09,166,nonmast,NA,NA,NA,NA,NA,NA,12.08333333,329,18,1,1,high predator,12.5,6,1.5,0,NA,0,5.2,1,4470,NA,0.111704594,0.970839191,-0.666530882,NA
10342,KL_2008,KL,2008,control,G.1.,G.5,1.5,1,2,2,5/29/08,150,nonmast,111,111,320,y,rwt,NA,38.53571429,329,18,1,1,high predator,12.5,5,1.5,1.506792361,-1.530205585,0.75339618,5.2,1,4198,2.3625,1.020396244,-1.508453811,0.725450228,-1.421644157
19970,AG_2017,AG,2017,food,M0.,M.0,0.5,1,1,3,4/3/17,93,nonmast,NA,420,NA,n,SSJ/HLS/BJD,grass,1.563492063,19,0,0,3,low predator,13,4,0.5,0,0.735397158,0,0.141421356,9,7750,NA,-1.859689649,0.160363944,-1.028646157,0.687933323
20770,JO_2017,JO,2017,preg GC,M3.,M.0,3.5,1,2,3,6/7/17,158,nonmast,247,247,315,y,SWK/MMS/ARM/nKP,grass,0.294117647,19,0,0,3,low predator,13,6,3.5,0,-0.533047096,0,0,9,7801,NA,0.91434611,0.866815069,-1.00665852,-0.324178527
20770,JO_2017,JO,2017,preg GC,M3.,M.0,3.5,1,1,3,5/14/17,134,nonmast,221,221,NA,y,HLS/MCS,moss,0.294117647,19,0,0,3,low predator,13,5,3.5,2.636886631,-0.723680337,1.318443316,0,9,7801,NA,-0.551978527,0.866815069,0.789839762,-0.50427936
22541,JO_2019,JO,2019,rattle,M17,M.0,17,1,1,4,6/7/19,158,mast,NA,420,NA,n,LSM,grass,0.452380952,22,0,0,3,low predator,13,6,17,0,0.735397158,0,0.1,9,9146,NA,-1.167943749,0,-0.267431852,0.687933323
20770,JO_2018,JO,2018,rattle,M3.,M.0,3.5,1,2,3,5/22/18,142,nonmast,44,44,96,y,MKD,grass,15.68235294,26,0,0,4,low predator,13,5,3.5,2.071839496,-2.021452782,0.565047135,0,16,8761,NA,-0.097403987,0.333668799,0.943493944,-2.248338184
20770,JO_2018,JO,2018,rattle,M3.,M.0,3.5,1,1,3,5/2/18,122,nonmast,NA,420,NA,n,JMG,wbr,15.68235294,26,0,0,4,low predator,13,5,3.5,2.071839496,0.735397158,0.565047135,0,16,8761,NA,-1.142715072,0.333668799,0.943493944,0.687933323
11720,JO_2016,JO,2016,preg GC,M17,M.0,17,1,2,4,5/1/16,122,nonmast,NA,420,NA,n,CFH,cavity,0,32,1,0,6,low predator,13,5,17,4.332028037,0.735397158,2.636886631,0.1,36,7037,NA,0.723743922,1.678769354,2.199043824,0.687933323
11720,JO_2016,JO,2016,preg GC,M17,M.0,17,1,1,4,4/6/16,97,nonmast,NA,NA,NA,y,CFH,grass,0,32,1,0,6,low predator,13,4,17,0,NA,0,0.1,36,7037,NA,-1.264563557,1.678769354,-0.653099482,NA
13305,KL_2016,KL,2016,control,M7,M.0,7,1,1,2,4/26/16,117,nonmast,107,107,107,y,NA,NA,0,32,9,0,4,low predator,13,4,7,0,-1.559533776,0,0,16,6943,NA,-0.54003288,-0.508965669,-0.91997051,-1.462227478
8385,KL_2008,KL,2008,control,M14,M.0,14,1,2,3,5/25/08,146,nonmast,NA,420,NA,n,rwt,NA,38.53571429,329,0,0,1,high predator,13,5,14,1.318443316,0.735397158,0.37669809,1.077032961,1,4173,NA,0.82702166,-0.052015649,0.526307028,0.687933323
8385,KL_2008,KL,2008,control,M14,M.0,14,1,1,3,4/30/08,121,nonmast,NA,420,NA,n,NA,NA,38.53571429,329,0,0,1,high predator,13,4,14,0,0.735397158,0,1.077032961,1,4173,NA,-0.381569492,-0.052015649,-0.86769537,0.687933323
25024,BT_2021,BT,2021,chickadee,K6.,K.2,6,1,1,3,5/12/21,132,nonmast,420,420,420,y,EMM,grass,NA,13,NA,NA,1,low predator,13.2,5,6,1.318443316,0.735397158,0,NA,1,9872,NA,-1.10818062,0.503952631,2.558408596,0.687933323
25082,KL_2021,KL,2021,control,L11,K.2,10.7,1,1,3,5/22/21,142,nonmast,NA,420,NA,n,KAC,grass,12.98809524,36,NA,NA,2,low predator,13.2,5,10.7,1.318443316,0.735397158,0.75339618,1.236931688,4,9854,NA,-1.04431948,0.251699874,1.874192876,0.687933323
12604,AG_2017,AG,2017,food,H.16,H.5,16,1,2,2,5/18/17,138,nonmast,NA,420,NA,n,JGR/nMI,bucket,1.563492063,19,1,1,7,low predator,13.5,5,16,3.013584721,0.735397158,2.260188541,4.9,49,7701,NA,0.59691774,-1.212752326,1.032407203,0.687933323
12604,AG_2017,AG,2017,food,H.16,H.5,16,1,1,2,5/1/17,121,nonmast,NA,420,NA,n,HLS/AJM,grass,1.563492063,19,1,1,7,low predator,13.5,5,16,3.013584721,0.735397158,2.260188541,4.9,49,7701,NA,-0.33113394,-1.212752326,1.032407203,0.687933323
20873,KL_2017,KL,2017,control,H.4,H.5,4,1,1,3,5/31/17,151,nonmast,96,96,128,y,MMS/MJD,wb,1.142857143,19,0,0,3,low predator,13.5,5,4,2.636886631,-1.640186301,1.13009427,5.1,9,7811,NA,0.41626482,0.304666329,0.704660181,-1.577919069
12305,KL_2016,KL,2016,control,H.6,H.5,6,1,2,3,5/14/16,135,nonmast,NA,420,NA,n,FVK,NA,0,32,8,0,6,low predator,13.5,5,6,3.201933766,0.735397158,1.883490451,5.0009999,36,6451,NA,0.809463601,1.119724473,0.857876586,0.687933323
12305,KL_2016,KL,2016,control,H.6,H.5,6,1,1,3,4/19/16,110,nonmast,NA,420,NA,n,ABM,wb,0,32,8,0,6,low predator,13.5,4,6,0,0.735397158,0,5.0009999,36,6451,NA,-1.064837066,1.119724473,-0.91997051,0.687933323
12604,AG_2016,AG,2016,food,H.16,H.5,16,1,2,1,5/7/16,128,nonmast,217,217,217,y,CFH,grass,0,32,1,0,6,low predator,13.5,5,16,3.390282811,-0.753008528,2.448537586,4.9,36,6460,NA,1.205666361,-2.211826144,2.165517085,-0.532909602
13097,SU_2016,SU,2016,control,H.9.,H.5,9.5,1,1,3,5/4/16,125,nonmast,NA,420,NA,n,"DWI, EBC",wb,0,32,1,0,5,low predator,13.5,5,9.5,2.260188541,0.735397158,1.506792361,5.0009999,25,6471,NA,0.097574892,0.85401682,0.88685038,0.687933323
19432,JO_2016,JO,2016,preg control,H.15,H.5,15,1,2,3,5/10/16,131,nonmast,169,169,226,y,AEW,wb,0,32,0,0,3,low predator,13.5,5,15,3.955329947,-1.104946818,2.071839496,5,9,6507,NA,1.439534615,0.326427374,1.951031363,-0.899591537
19432,JO_2016,JO,2016,preg control,H.15,H.5,15,1,1,3,4/19/16,110,nonmast,120,120,180,y,FVK,NA,0,32,0,0,3,low predator,13.5,4,15,0,-1.464217156,0,5,9,6507,NA,-0.230643668,0.326427374,-0.653099482,-1.33292518
25057,JO_2021,JO,2021,rattle,F16,F.7,16.1,1,2,3,6/8/21,159,nonmast,NA,420,NA,n,MDM,wbr,15.20238095,36,NA,NA,2,low predator,13.7,6,16.1,0,0.735397158,0,7.700649323,4,9880,NA,1.746274186,0.428174419,-1.321635033,0.687933323
19583,KL_2017,KL,2017,control,n1.,n.0,1.5,1,2,4,5/28/17,148,nonmast,26,26,45,y,JGR/BMT,wb,1.142857143,19,2,2,4,low predator,14,5,1.5,1.506792361,-2.153429641,0.941745225,0.223606798,16,7736,NA,0.210640029,1.692590717,-0.060666108,-2.573352913
19583,KL_2017,KL,2017,control,n1.,n.0,1.5,1,1,4,5/3/17,123,nonmast,381,381,381,y,AJM/nKP,grass,1.142857143,19,2,2,4,low predator,14,5,1.5,1.506792361,0.449447297,0.941745225,0.223606798,16,7736,NA,-1.502899892,1.692590717,-0.060666108,0.481454882
20804,KL_2017,KL,2017,control,n8.,n.0,8.5,1,2,2,6/24/17,175,nonmast,310,310,320,y,HLS/JBF/MJD,wb,1.142857143,19,0,0,3,low predator,14,6,8.5,0,-0.07112809,0,0.2,9,7803,NA,2.061263144,-1.083258059,-1.081101161,0.07632685
20804,KL_2017,KL,2017,control,n8.,n.0,8.5,1,1,3,5/28/17,148,nonmast,310,310,320,y,MMS/MJD,wb,1.142857143,19,0,0,3,low predator,14,5,8.5,2.825235676,-0.07112809,1.695141406,0.2,9,7803,NA,0.210640029,0.304666329,0.832214562,0.07632685
21246,AG_2017,AG,2017,food,n23,n.0,23,1,2,2,5/17/17,137,nonmast,NA,420,NA,n,ZCF/LEP/MCS,grass,1.563492063,19,3,2,3,low predator,14,5,23,2.071839496,0.735397158,1.318443316,0.1,9,7826,NA,0.542326465,-1.212752326,0.388328028,0.687933323
21246,AG_2017,AG,2017,food,n23,n.0,23,1,1,2,4/23/17,113,nonmast,23,23,45,y,JGR,grass,1.563492063,19,3,2,3,low predator,14,4,23,0,-2.175425784,0,0.1,9,7826,NA,-0.767864143,-1.212752326,-1.028646157,-2.637580935
21948,BT_2017,BT,2017,lac control,n4.,n.0,4.5,1,1,4,4/30/17,120,nonmast,NA,420,NA,n,EEM/nMI,bucket,NA,19,0,0,3,low predator,14,4,4.5,0,0.735397158,0,NA,9,8054,NA,-1.998207646,1.504961082,-0.756036516,0.687933323
22018,AG_2017,AG,2017,food,n5,n.0,5,1,2,3,5/3/17,123,nonmast,NA,420,NA,n,SWK/LEP/ZCF,grass,1.563492063,19,2,2,2,low predator,14,5,5,3.013584721,0.735397158,1.13009427,0,4,7853,NA,-0.221951389,0.160363944,1.032407203,0.687933323
22018,AG_2017,AG,2017,food,n5,n.0,5,1,1,3,4/9/17,99,nonmast,70,70,85,y,JGR/HLS/nMI,grass,1.563492063,19,2,2,2,low predator,14,4,5,0,-1.830819541,0,0,4,7853,NA,-1.532141997,0.160363944,-1.028646157,-1.881141299
22593,BT_2017,BT,2017,lac GC,n6.,n.0,6.5,1,2,3,6/6/17,157,nonmast,NA,420,NA,n,nMI,wb,NA,19,0,0,1,low predator,14,6,6.5,0,0.735397158,0,NA,1,8067,NA,0.468818269,0.330357311,-0.756036516,0.687933323
22593,BT_2017,BT,2017,lac GC,n6.,n.0,6.5,1,1,4,5/11/17,131,nonmast,NA,420,NA,n,MMS/nMI,wb,NA,19,0,0,1,low predator,14,5,6.5,2.448537586,0.735397158,0,NA,1,8067,NA,-1.264767509,1.504961082,1.222021287,0.687933323
22457,BT_2018,BT,2018,chickadee,n4.,n.0,4.5,1,2,2,5/30/18,150,nonmast,395,395,NA,y,AHR,wbr,NA,26,0,0,3,low predator,14,5,4.5,2.636886631,0.552095965,0,NA,9,8848,NA,0.390434405,-1.137070487,1.381737035,0.556740566
22457,BT_2018,BT,2018,chickadee,n4.,n.0,4.5,1,1,2,5/14/18,134,nonmast,NA,420,NA,n,RJn,wbr,NA,26,0,0,3,low predator,14,5,4.5,2.636886631,0.735397158,0,NA,9,8848,NA,-0.85895569,-1.137070487,1.381737035,0.687933323
21948,BT_2016,BT,2016,preg control,n4.,n.0,4.5,1,2,1,4/28/16,119,nonmast,NA,420,NA,n,SBS,wb,NA,32,0,0,2,low predator,14,4,4.5,0,0.735397158,0,NA,4,7029,NA,-0.146492895,-1.889822365,-0.953540341,0.687933323
21948,BT_2016,BT,2016,preg control,n4.,n.0,4.5,1,1,1,4/3/16,94,nonmast,NA,420,NA,n,CFH,NA,NA,32,0,0,2,low predator,14,4,4.5,0,0.735397158,0,NA,4,7029,NA,-1.74875894,-1.889822365,-0.953540341,0.687933323
13667,SU_2009,SU,2009,control,n5.,n.0,5.5,1,1,4,6/15/09,166,nonmast,NA,420,NA,n,NA,NA,3.058139535,314,12,0,2,high predator,14,6,5.5,0,0.735397158,0,0,4,6933,NA,-0.47707051,1.028991511,-0.903354284,0.687933323
21029,JO_2020,JO,2020,rattle,P12.,L.2,12,1,1,5,4/18/20,109,nonmast,420,420,480,y,AnD/AMS,grass,374.2142857,13,NA,0,6,low predator,14.2,4,12,0,0.735397158,0,NA,36,9748,NA,-0.288154909,2.147948114,-0.444023257,0.687933323
12605,AG_2017,AG,2017,food,I.17.,I.5,17.5,1,2,2,5/11/17,131,nonmast,NA,420,NA,n,nMI/EEM,grass,1.563492063,19,1,1,7,low predator,14.5,5,17.5,3.013584721,0.735397158,2.071839496,4.801041554,49,8029,NA,0.214778813,-1.212752326,1.032407203,0.687933323
12605,AG_2017,AG,2017,food,I.17.,I.5,17.5,1,1,2,4/19/17,109,nonmast,402,402,420,y,LEP,grass,1.563492063,19,1,1,7,low predator,14.5,4,17.5,0,0.603420299,0,4.801041554,49,8029,NA,-0.986229244,-1.212752326,-1.028646157,0.593883023
19570,AG_2017,AG,2017,food,I.12.,I.5,12.5,1,2,2,5/24/17,144,nonmast,34,34,187,y,HLS,grass,1.563492063,19,1,0,4,low predator,14.5,5,12.5,3.578631857,-2.094773259,2.448537586,5.003998401,16,7906,NA,0.924465392,-1.212752326,1.418854708,-2.41829872
